sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,C,C_T,qwen2.5:72b_sa-conceptnet_0_generated_,qwen2.5:72b_sa-conceptnet_1_generated_,qwen2.5:72b_sa-conceptnet_2_generated_,qwen2.5:72b_sa-conceptnet_0_generated,qwen2.5:72b_sa-conceptnet_0_property,qwen2.5:72b_sa-conceptnet_0_combination_relevance,qwen2.5:72b_sa-conceptnet_0_root_relevance,qwen2.5:72b_sa-conceptnet_0_modifier_relevance,qwen2.5:72b_sa-conceptnet_0_indiv_max,qwen2.5:72b_sa-conceptnet_0_emergence,qwen2.5:72b_sa-conceptnet_1_generated,qwen2.5:72b_sa-conceptnet_1_property,qwen2.5:72b_sa-conceptnet_1_combination_relevance,qwen2.5:72b_sa-conceptnet_1_root_relevance,qwen2.5:72b_sa-conceptnet_1_modifier_relevance,qwen2.5:72b_sa-conceptnet_1_indiv_max,qwen2.5:72b_sa-conceptnet_1_emergence,qwen2.5:72b_sa-conceptnet_2_generated,qwen2.5:72b_sa-conceptnet_2_property,qwen2.5:72b_sa-conceptnet_2_combination_relevance,qwen2.5:72b_sa-conceptnet_2_root_relevance,qwen2.5:72b_sa-conceptnet_2_modifier_relevance,qwen2.5:72b_sa-conceptnet_2_indiv_max,qwen2.5:72b_sa-conceptnet_2_emergence
,a peck in the eye,peck,eye,painful,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 3, 3)","(5, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"{0: ['peck', 'eye'], 1: ['peck', 'eye'], 2: ['peck', 'eye'], 3: ['peck', 'eye'], 4: ['peck', 'eye'], 5: ['peck', 'eye']}","['peck', 'eye']","['{""property"": ""irritating""}']","['{""property"": ""irritation""}']","['{""property"": ""irritating""}']",{'property': 'irritating'},irritating,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.2222222222222222,{'property': 'irritation'},irritation,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.33333333333333326,{'property': 'irritating'},irritating,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.2222222222222222
"Business is exact and dangerous and powerful like a colossal dynamo it is the extreme of everything men used to pray for,and it is not what they did not pray for.",a colossal dynamo,dynamo,colossal,dangerous,emergent,"(emergent, emergent, emergent)","(5, 4, 4)","(3, 3, 3)","(4, 2, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"{0: ['dynamo', 'colossal'], 1: ['dynamo', 'colossal'], 2: ['dynamo', 'colossal'], 3: ['dynamo', 'colossal'], 4: ['dynamo', 'colossal'], 5: ['dynamo', 'colossal']}","['dynamo', 'colossal']","['{""property"": ""overwhelming_power""}']","['{""property"": ""powerful""}']","['{""property"": ""powerful""}']",{'property': 'overwhelming_power'},overwhelming_power,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'powerful'},powerful,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.11111111111111105,{'property': 'powerful'},powerful,1.0,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.2222222222222222
"at this moment , the thought of resisting this pull toward her enticing lips was as silly as defying gravity . ",defying gravity,gravity,defy,hard,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 4)","(4, 3, 3)",0.2222222222222222,0.7777777777777778,0.0,0.5555555555555556,False,0.5555555555555556,"{0: ['gravity', 'defy'], 1: ['defy', 'gravity'], 2: ['defy', 'gravity'], 3: ['defy', 'gravity'], 4: ['defy', 'gravity'], 5: ['defy', 'gravity']}","['defy', 'gravity']","['{""property"": ""levitation""}']","['{""property"": ""weightlessness""}']","['{""property"": ""levitation""}']",{'property': 'levitation'},levitation,1.0,0.0,0.0,0.0,1.0,{'property': 'weightlessness'},weightlessness,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'levitation'},levitation,1.0,0.0,0.0,0.0,1.0
,a speeding driver,driver,speed,reckless,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 4, 3)","(5, 4, 5)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"{0: ['driver', 'speed'], 1: ['speed', 'driver', 'limit'], 2: ['driver', 'speed', 'limit'], 3: ['speed', 'driver', 'limit'], 4: ['driver', 'speed', 'limit'], 5: ['speed', 'driver', 'limit']}","['speed', 'driver', 'limit']","['{""property"": ""reckless""}']","['{""property"": ""reckless""}']","['{""property"": ""reckless""}']",{'property': 'reckless'},reckless,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'reckless'},reckless,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'reckless'},reckless,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445
This is as hot as a cat in a pan.,a cat in a pan,cat,pan,suffering,emergent,"(emergent, emergent, emergent)","(5, 3, 5)","(1, 3, 2)","(1, 2, 2)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,False,0.2222222222222222,"{0: ['cat', 'pan'], 1: ['cat', 'pan'], 2: ['cat', 'pan'], 3: ['cat', 'pan'], 4: ['cat', 'pan'], 5: ['cat', 'pan']}","['cat', 'pan']","['{""property"": ""vulnerable""} \n\nReasoning: The emergent property of ""a cat in a pan"" is ""vulnerable."" Individually, a ""cat"" can be agile, independent, and curious, while a ""pan"" is an object used for cooking that has no inherent properties related to vulnerability. However, when a cat is placed in a pan, it becomes exposed and potentially at risk, especially if the pan is hot or in a precarious position. This state of being exposed and at risk does not belong to either ""cat"" or ""pan"" individually but emerges from their combination.']","['{""property"": ""displaced""} \n\nReasoning:\n- The concept ""cat"" generally refers to a small, typically furry, carnivorous mammal. It does not inherently imply being in a pan.\n- The concept ""pan"" is a container used for cooking or other purposes and does not inherently include a cat.\n- When combined, the idea of a ""cat in a pan"" suggests that the cat is placed in an environment where it typically would not be found, which gives rise to the emergent property of being ""displaced.""\n- The term ""displaced"" captures the sense that the cat is out of its usual context or setting, which is a property that emerges from the combination and does not belong to either ""cat"" or ""pan"" individually.']","['{""property"": ""displaced""} \n\nReasoning: \nThe property ""displaced"" emerges when considering the combination ""a cat in a pan."" Individually, ""cat"" and ""pan"" do not inherently possess this property. A cat is typically found in various environments such as on a couch, in a garden, or on the floor, while a pan is usually found on a stove or in a kitchen cabinet. When a cat is placed in a pan, it creates an unusual situation where the cat is out of its usual context, leading to the emergent property ""displaced."" This property describes the state of being out of place, which applies to the combination but not to either component alone.']",{'property': 'vulnerable'},vulnerable,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444445,{'property': 'displaced'},displaced,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'displaced'},displaced,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444445
That bacon will kill you just as quick as a wrench to the head.,a wrench to the head,wrench,head,deadly,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 3, 3)","(1, 4, 2)",0.6666666666666667,0.7777777777777778,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"{0: ['wrench', 'head'], 1: ['wrench', 'head'], 2: ['wrench', 'head'], 3: ['wrench', 'head'], 4: ['wrench', 'head'], 5: ['wrench', 'head']}","['wrench', 'head']","['{""property"": ""concussion""}']","['{""property"": ""concussive""}']","['{""property"": ""concussion""}']",{'property': 'concussion'},concussion,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'concussive'},concussive,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'concussion'},concussion,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556
And he sat down absentmindedly like a wooden rooster.,a wooden rooster,rooster,wooden,carved,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 2, 2)","(4, 4, 5)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"{0: ['rooster', 'wooden'], 1: ['rooster'], 2: ['rooster'], 3: ['rooster'], 4: ['rooster'], 5: ['rooster']}",['rooster'],"['{""property"": ""inanimate""}']","['{""property"": ""inanimate""}']","['{""property"": ""inanimate""}']",{'property': 'inanimate'},inanimate,1.0,0.0,1.0,1.0,0.0,{'property': 'inanimate'},inanimate,1.0,0.0,1.0,1.0,0.0,{'property': 'inanimate'},inanimate,1.0,0.0,1.0,1.0,0.0
"I can literally blow it away, and it's just like champagne powder.",champagne powder,powder,champagne,fluffy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 4)","(1, 1, 2)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"{0: ['powder', 'champagne'], 1: ['champagne', 'powder'], 2: ['champagne', 'powder'], 3: ['champagne', 'powder'], 4: ['champagne', 'powder'], 5: ['champagne', 'powder']}","['champagne', 'powder']","['{""property"": ""effervescent""} \n\nReasoning:\n1. **Combination Analysis**: The combination is ""champagne powder."" We need to identify a property that emerges from the combination of these two words but does not belong to either word individually.\n2. **Relevant Concepts**:\n   - **Champagne**: Known for its bubbly, fizzy nature and celebratory connotations.\n   - **Powder**: Typically fine, dry, and granular.\n3. **Emergent Property**:\n   - **Effervescent**: This property captures the idea of something that is light, bubbly, and has a sense of fizz or sparkle. While ""champagne"" is known for its effervescence, ""powder"" does not inherently have this property. When combined, the term ""champagne powder"" can evoke an image of a fine, sparkling substance, which is different from either word alone.\n4. **Conclusion**: The emergent property ""effervescent"" does not belong to ""champagne"" or ""powder"" individually but emerges when they are combined, making it the correct answer.']","['{""property"": ""effervescent""} \n\nReasoning: The combination ""champagne powder"" brings together the effervescence and lightness of champagne with the fine, particulate nature of powder. Individually, ""champagne"" is a sparkling wine known for its bubbles and ""powder"" is a fine, dry substance. When combined, the emergent property that arises is ""effervescent,"" which captures the idea of something that has the light, bubbly quality of champagne but in a powdered form. This property does not belong to either ""champagne"" or ""powder"" alone but emerges from their combination.']","['{""property"": ""effervescent""} \n\nReasoning process:\n1. **Identify the individual properties**:\n   - **Champagne**: A sparkling wine known for its bubbles and fine, light texture.\n   - **Powder**: A fine, dry substance made up of small particles.\n\n2. **Analyze the combination**:\n   - When combining ""champagne"" and ""powder,"" we need to find a property that emerges from this combination but is not directly associated with either word alone.\n   - The term ""champagne powder"" suggests a fine, light substance that has a quality reminiscent of champagne\'s effervescence.\n\n3. **Consider the emergent property**:\n   - **Effervescent**: This property describes something that is bubbly or fizzy, which is a characteristic of champagne.\n   - While ""powder"" alone does not have this property, and ""champagne"" itself is already known for being effervescent, the combination suggests a powder that has a light, airy quality similar to the bubbles in champagne.\n\n4. **Final answer**:\n   - The emergent property of ""champagne powder"" is ""effervescent,"" which captures the unique characteristic of the combination without directly belonging to either ""champagne"" or ""powder"" individually.']",{'property': 'effervescent'},effervescent,1.0,0.2222222222222222,1.0,1.0,0.0,{'property': 'effervescent'},effervescent,1.0,0.1111111111111111,1.0,1.0,0.0,{'property': 'effervescent'},effervescent,1.0,0.2222222222222222,1.0,1.0,0.0
"Without the brain and nerves the body would be just like an army without a commander, or a lot of workmen without an overseer.","an army without a commander, or",army,commander,lack of direction,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 1, 4)","(4, 1, 5)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,False,0.1111111111111111,"{0: ['army', 'commander'], 1: ['commander', 'army', 'general'], 2: ['army', 'commander', 'general'], 3: ['commander', 'army', 'general'], 4: ['army', 'commander', 'general'], 5: ['commander', 'army', 'general']}","['commander', 'army', 'general']","['{""property"": ""disorganized""}']","['{""property"": ""disorganized""}']","['{""property"": ""chaotic""}']",{'property': 'disorganized'},disorganized,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7777777777777777,{'property': 'disorganized'},disorganized,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7777777777777777,{'property': 'chaotic'},chaotic,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
"and just like a dog 's prey , he was disoriented .",a dog 's prey,prey,dog,disorient,emergent,"(emergent, emergent, 2)","(4, 4, 2)","(3, 2, 1)","(3, 3, 2)",0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"{0: ['prey', 'dog'], 1: ['prey', 'bark', 'dog'], 2: ['prey', 'bark', 'dog'], 3: ['prey', 'bark', 'dog'], 4: ['prey', 'bark', 'dog'], 5: ['prey', 'bark', 'dog']}","['prey', 'bark', 'dog']","['{""property"": ""vulnerability""} \n\nReasoning:\n- The combination is ""a dog\'s prey."" \n- The individual components are ""dog"" and ""prey.""\n- ""Prey"" generally refers to an animal that is hunted by another for food.\n- ""Dog"" is a predator, often associated with hunting.\n- When considering the emergent property, we need to find something that arises from the combination of ""dog"" and ""prey"" but does not apply to either term individually.\n- ""Vulnerability"" fits this criterion because it describes a state where the prey becomes exposed to danger or harm specifically due to being hunted by the dog. This vulnerability is an emergent property that arises from the relationship between the predator (dog) and its prey, rather than a property inherent to ""prey"" or ""dog"" alone.']","['{""property"": ""chase""} \n\nReasoning: The combination ""a dog\'s prey"" involves the relationship between a dog and its target, which is the prey. Individually, ""dog"" can be associated with various behaviors like barking, running, or playing, but it does not inherently imply chasing something. Similarly, ""prey"" on its own simply refers to an animal that is hunted by another for food, without implying any specific behavior from a predator. However, when combined, the emergent property ""chase"" arises because it describes the action that occurs between a dog and its prey, which is not a direct attribute of either ""dog"" or ""prey"" alone but emerges from their interaction.']","['{""property"": ""hunted""}']",{'property': 'vulnerability'},vulnerability,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.0,{'property': 'chase'},chase,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.0,{'property': 'hunted'},hunted,0.7777777777777778,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.0
Also some restaurants put it in pizza crusts which is shitty because I actually like pizza with no cheese.,pizza with no cheese,pizza,cheese,dairy-free,emergent,"(emergent, component, emergent)","(5, 5, 4)","(3, 3, 2)","(5, 5, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"{0: ['pizza', 'cheese'], 1: ['pizza', 'cheese'], 2: ['pizza', 'cheese'], 3: ['pizza', 'cheese'], 4: ['pizza', 'cheese'], 5: ['pizza', 'cheese']}","['pizza', 'cheese']","['{""property"": ""incomplete""} \n\nReasoning: The property ""incomplete"" does not belong to either ""pizza"" or ""no cheese"" individually. A pizza is generally expected to have cheese, and the absence of cheese changes the nature of the dish in a way that makes it feel unfinished or lacking an essential component. This emergent property captures the unique characteristic of a pizza without its typical cheesy topping, which is not inherently implied by just being ""pizza"" or simply having ""no cheese.""']","['{""property"": ""incomplete""} \n\nReasoning process:\n1. The task is to find an emergent property of a ""pizza with no cheese"" that does not exist in either ""pizza"" or ""no cheese"" individually.\n2. ""Pizza"" and ""cheese"" are the relevant concepts provided. A pizza typically includes cheese, which contributes significantly to its flavor and texture.\n3. When cheese is removed from a pizza, it changes the nature of the dish. The absence of cheese results in a property that is not just about the lack of one ingredient but transforms the overall perception of the pizza.\n4. ""Incomplete"" captures this transformation because it describes a state where something essential is missing, which affects the whole. A pizza without its typical key ingredient (cheese) can be seen as lacking and thus incomplete, a property that does not apply to just ""pizza"" or ""no cheese"" alone.']","['{""property"": ""incomplete""} \n\nReasoning:\n- The combination is ""pizza with no cheese.""\n- Relevant concepts are ""pizza"" and ""cheese.""\n- A traditional pizza typically includes cheese as a key ingredient. When cheese is removed, the fundamental nature of the pizza changes.\n- The property ""incomplete"" does not belong to either ""pizza"" or ""no cheese"" individually but emerges when these components are combined. A pizza without cheese lacks an essential component, making it feel incomplete in the context of what is generally expected from a pizza.']",{'property': 'incomplete'},incomplete,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,{'property': 'incomplete'},incomplete,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,{'property': 'incomplete'},incomplete,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778
