sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max
"For, as to the evil spirits with whom his beloved Keatie was in conjunction, the idea had died away like a thing of the imagination, and he barely spent a thought upon it.",a thing of the imagination,thing,imagination,nonexistent,emergent,"(emergent, component, emergent)","(5, 5, 4)","(1, 2, 4)","(5, 5, 5)",1.0,1.0,0.0,0.0,False,0.0
He was as flat as a pricked balloon.,a pricked balloon,balloon,prick,deflate,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 3, 3)","(4, 4, 3)",0.11111111111111116,1.0,0.5555555555555556,0.8888888888888888,False,0.8888888888888888
He wrote to Theriot that he felt there like an atheist in a church.,an atheist in a church,atheist,church,alienate,emergent,"(emergent, emergent, emergent)","(5, 5, 4)","(4, 2, 3)","(2, 4, 1)",0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"jorge 's voice was suddenly quiet , ashamed ivan had known the right nerve to strike , and it hit eleanor too like a kick to the stomach .",a kick to the stomach,kick,stomach,shocking,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 3, 4)","(2, 2, 3)",0.22222222222222227,0.5555555555555556,0.3333333333333333,0.0,False,0.3333333333333333
Luttppi owns a magical spear that can fly it works exactly like a magic broom except that he has to wrap his tail around it to fly.,a magic broom,broom,magic,flight,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 1)","(4, 5, 1)",0.5555555555555556,0.8888888888888888,0.0,0.3333333333333333,False,0.3333333333333333
"It was a firstclass voyage till we hove right inter the Saragossa Sea, and there we war becalmed and stuck as fast as a fly in mucilage.",a fly in mucilage,fly,mucilage,becalm,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 2, 3)","(4, 3, 5)",0.4444444444444445,0.7777777777777778,0.0,0.3333333333333333,False,0.3333333333333333
"The voice came from over her left shoulder, the twang made the words sound almost like a different language. ",a different language,language,different,incomprehensible,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 3)","(4, 4, 4)",0.22222222222222227,0.5555555555555556,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
the sap ran from the scalding hole and dripped steadily like blood onto the ground .,blood onto the ground,blood,ground,dripping,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(5, 5, 4)","(2, 3, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.1111111111111111,False,0.3333333333333333
"You danced beside me nervously, we were bobbing up and down like apples in a barrel, at least thats how I saw it.",apples in a barrel,apple,barrel,jostle,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 1)","(3, 3, 2)",0.0,0.3333333333333333,0.0,0.3333333333333333,False,0.3333333333333333
"Soldiers innumerable, as thick as motes in the sun, crossed the stage fighting, shouting, challenging each other.",motes in the sun,mote,sun,numerous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 3)","(2, 2, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.0,False,0.3333333333333333
choosing not to use his wealth to fix a problem as treatable as thinning hair actually made him seem even more in control .,thinning hair,hair,thin,undesirable,emergent,"(emergent, emergent, component)","(5, 5, 5)","(2, 3, 2)","(4, 4, 4)",0.4444444444444445,0.7777777777777778,0.2222222222222222,0.3333333333333333,False,0.3333333333333333
"Our numbers have gone up not as dramatically as the inaudible communities, but I really think ours has gone up because for a different matter.",the inaudible communities,community,inaudible,marginalize,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(3, 3, 3)","(1, 4, 4)",0.22222222222222227,0.5555555555555556,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"Just like the dollar menu, satisfying and affordable at first then you're at the toilet wondering what's causing that strange burn.","the dollar menu,",menu,dollar,affordable,emergent,"(emergent, component, emergent)","(5, 5, 4)","(2, 3, 2)","(5, 5, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"One, indeed, snatched at him who sat on my shoulder, but I struck him with the Watcher and he slunk back like a whipped hound moreover, the others bit him so that he yelled.",a whipped hound,hound,whip,submissive,emergent,"(emergent, emergent, emergent)","(5, 5, 4)","(2, 3, 4)","(2, 3, 3)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"Senator Franklin Drilon gave a statement about the burial, like what Marcos did for 21 years, he caught us offguard like a thief in the night.",a thief in the night,thief,night,sudden,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 4)","(2, 4, 2)",0.2222222222222222,0.7777777777777778,0.5555555555555556,0.2222222222222222,False,0.5555555555555556
"and then it bends gracefully , almost like a blade of grass .",a blade of grass,blade,grass,delicate,emergent,"(emergent, emergent, component)","(5, 4, 5)","(3, 3, 3)","(4, 3, 4)",0.4444444444444445,0.7777777777777778,0.2222222222222222,0.3333333333333333,False,0.3333333333333333
"Regarding turtles vs. tortoises, those are two separate words rather than two pronunciations of words, so its a little like apples and oranges.",apples and oranges,apple,orange,incomparable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(2, 2, 2)",0.5555555555555556,0.5555555555555556,0.0,0.0,False,0.0
"I cannot think of you as being moved by them perhaps what is said of us is true, and we are only like moonlight unto sunlight, and like water unto wine.",moonlight unto sunlight,moonlight,sunlight,inferior,emergent,"(emergent, emergent, emergent)","(5, 4, 4)","(1, 3, 3)","(1, 3, 1)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0
"It is impossible for any child to be more agreeable than our young King he has large, dark eyes and long, crisp eyelashes a good complexion, a charming little mouth, long and thick darkbrown hair, little red cheeks, a stout and wellformed body, and very pretty hands and feet his gait is noble and lofty, and he puts on his hat exactly like the late King.",the late King,king,late,deceased,emergent,"(component, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(5, 5, 5)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"and just like a dog 's prey , he was disoriented .",a dog 's prey,prey,dog,disorient,emergent,"(emergent, emergent, 2)","(4, 4, 2)","(3, 2, 1)","(3, 3, 2)",0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,False,0.3333333333333333
"A month from now, just like the ChickFilA tempest in a teapot, no one will remember or care.",the ChickFilA tempest in a teapot,tempest,teapot,trivial,emergent,"(emergent, emergent, emergent)","(5, 5, 4)","(2, 2, 2)","(2, 4, 2)",0.5555555555555556,0.8888888888888888,0.0,0.3333333333333333,False,0.3333333333333333
"Never for a moment, until I was dropped down here like a stone from a sling.",a stone from a sling,stone,sling,project,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 3)","(5, 4, 5)",0.5555555555555556,0.8888888888888888,0.0,0.3333333333333333,False,0.3333333333333333
"I haven't uploaded or posted any of the latest ones just because I can't seem to get rid of it it seems almost like a smudge on the lens, only it happens on whatever camera I use, no matter how much I clean it.",a smudge on the lens,smudge,lens,undesirable,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(1, 4, 3)","(1, 3, 1)",0.2222222222222222,0.7777777777777778,0.5555555555555556,0.0,False,0.5555555555555556
"She stood as still as a scolded mutt, her ferocious, daggerlike fangs bared in a snarl that had no real teeth, and the man with her stone knew it.","a scolded mutt,",mutt,scold,fearful,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(4, 4, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"I did this in High School senior trip and although we drank the shit, it was straight up like drinking mouthwash.",drinking mouthwash,mouthwash,drinking,unpalatable,emergent,"(emergent, emergent, component)","(5, 4, 5)","(4, 3, 5)","(2, 2, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.1111111111111111,False,0.3333333333333333
he looks bigger than ever in his gray linen slacks and opencollared white shirt almost like a bear in a tuxedo .,a bear in a tuxedo,bear,tuxedo,absurd,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(3, 2, 2)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.1111111111111111,False,0.1111111111111111
He was out like a burnt match.,a burnt match,match,burn,extinguish,emergent,"(emergent, component, emergent)","(5, 5, 4)","(2, 3, 3)","(3, 4, 2)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333
it 's about as useful as an ashtray on a motorcycle . '',an ashtray on a motorcycle,ashtray,motorcycle,useless,emergent,"(emergent, emergent, emergent)","(4, 4, 5)","(1, 3, 2)","(1, 2, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.1111111111111111,False,0.3333333333333333
kind of like a hummer against a bulldozer .,a hummer against a bulldozer,hummer,bulldozer,vulnerable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(1, 3, 1)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,False,0.2222222222222222
,the raging river,river,rage,fast-flowing,emergent,"(emergent, component, emergent)","(5, 5, 5)","(4, 3, 3)","(4, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"For the time was an exciting one, and had not been without its effects upon all hired labour, though things had not developed in that respect as fully as when a year's success had made gold as common as shells on the seashore.",shells on the seashore,shell,seashore,plentiful,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 1, 2)","(4, 1, 1)",0.2222222222222222,0.7777777777777778,0.3333333333333333,0.5555555555555556,False,0.5555555555555556
"We knew that there was so much chaos around us, but you almost couldn't feel it because it was just like a no man's land.",a no man's land,land,man,desolate,emergent,"(emergent, emergent, emergent)","(5, 5, 3)","(3, 3, 3)","(2, 1, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.1111111111111111,False,0.3333333333333333
Also some restaurants put it in pizza crusts which is shitty because I actually like pizza with no cheese.,pizza with no cheese,pizza,cheese,dairy-free,emergent,"(emergent, component, emergent)","(5, 5, 4)","(3, 3, 2)","(5, 5, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333
"that there 's no way vampires are real , but they 're about as real as death walkers and you 've seen those with your own eyes . ''",death walkers,walker,death,mythical,emergent,"(emergent, emergent, emergent)","(5, 4, 4)","(2, 2, 2)","(3, 3, 3)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0
"Enamels by the pliquejour method might be best described as translucent cloisonn enamels for they are similar to cloisonn, except that the ground upon which they are fired is removed, thus making them transparent like stained glass.",stained glass,glass,stain,colorful,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 2, 2)","(1, 3, 3)",0.4444444444444444,1.0,0.3333333333333333,0.5555555555555556,False,0.5555555555555556
A phone that has no reception is about as useful as a chocolate teapot no matter how pretty it is or how many apps it has.,a chocolate teapot,teapot,chocolate,impractical,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 2, 1)","(5, 3, 1)",0.7777777777777778,1.0,0.2222222222222222,0.2222222222222222,False,0.2222222222222222
Using literal darkness and light as tools for deconstruction is about as subtle as a train to the face.,a train to the face,train,face,jarring,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 4, 5)","(3, 3, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
A house with the most modern practices for insulating but no heat source will get cold just like a house with no insulation when there is no heat source.,a house with no insulation,house,insulation,cold,emergent,"(emergent, component, emergent)","(5, 5, 5)","(3, 3, 3)","(5, 5, 5)",0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,False,0.3333333333333333
"Its just like electricity in the skies, explained Roy.",electricity in the skies,electricity,sky,mysterious,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 3, 4)",0.22222222222222227,0.5555555555555556,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"They think people who shoot and kill their own deer to feed their families are just as evil as the factory farmers, and thats just full on retard.",the factory farmers,farmer,factory,unethical,emergent,"(emergent, emergent, emergent)","(4, 4, 4)","(2, 1, 2)","(3, 3, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
information of that sort was as precious as water on mars .,water on mars,water,mar,scarce,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 2)","(5, 3, 5)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111
There's a real lack of anything electronic or pop there and hip hop is almost like an underground scene.,an underground scene,scene,underground,rebellious,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 2)","(4, 4, 5)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"They don't work together like a pride of lions, but they do keep in pretty close proximity of each other.",a pride of lions,pride,lion,community,emergent,"(emergent, component, emergent)","(5, 5, 5)","(3, 4, 4)","(2, 4, 2)",0.11111111111111105,0.8888888888888888,0.7777777777777778,0.5555555555555556,False,0.7777777777777778
"in person , she 's about as likable as a case of crabs .",a case of crabs,case,crab,unpleasant,emergent,"(emergent, emergent, emergent)","(4, 5, 4)","(2, 2, 2)","(2, 3, 3)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333
"Lefties think business should be there for more than making the owners profits, when it is simply not reality, kind of like a flying elephant.",a flying elephant,elephant,fly,unrealistic,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 1)","(4, 4, 5)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333
"Alright, you guys have thus far been about as subtle as a brick to the face, but I'll make it a little clearer YOU MISSPELLED 'TAKING'!",a brick to the face,brick,face,shocking,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(2, 2, 3)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,False,0.1111111111111111
